Numero_Lanci;Valore_Integrale
173899;0.998836
173999;0.998892
174099;0.998881
174199;0.998913
174299;0.998904
174399;0.998895
174499;0.998921
174599;0.998899
174699;0.998894
174799;0.998896
174899;0.998846
174999;0.99888
175099;0.998899
175199;0.998879
175299;0.998838
175399;0.998875
175499;0.998889
175599;0.998895
175699;0.998904
175799;0.998923
175899;0.998922
175999;0.99893
176099;0.998965
176199;0.998954
176299;0.998908
176399;0.998906
176499;0.998929
176599;0.998887
176699;0.99892
176799;0.998912
176899;0.998943
176999;0.99898
177099;0.998967
177199;0.998933
177299;0.998947
177399;0.998915
177499;0.998919
177599;0.998909
177699;0.998844
177799;0.998865
177899;0.998885
177999;0.998887
178099;0.998863
178199;0.998838
178299;0.998842
178399;0.998867
178499;0.998874
178599;0.99889
178699;0.998904
178799;0.998901
178899;0.998861
178999;0.998843
179099;0.998877
179199;0.99887
179299;0.998844
179399;0.998769
179499;0.998746
179599;0.998781
179699;0.998808
179799;0.998789
179899;0.998769
179999;0.998808
180099;0.998794
180199;0.998763
180299;0.998766
180399;0.998757
180499;0.998728
180599;0.998721
180699;0.9987
180799;0.998716
180899;0.998741
180999;0.998731
181099;0.998733
181199;0.998758
181299;0.99874
181399;0.998724
181499;0.998758
181599;0.998717
181699;0.99869
181799;0.998696
181899;0.998698
181999;0.998684
182099;0.998696
182199;0.998664
182299;0.998705
182399;0.998687
182499;0.998699
182599;0.998726
182699;0.998722
182799;0.998703
182899;0.998729
182999;0.998725
183099;0.998729
183199;0.998753
183299;0.998756
183399;0.99872
183499;0.998713
183599;0.998704
183699;0.99872
183799;0.998716
183899;0.998687
183999;0.998684
184099;0.998682
184199;0.998647
184299;0.998666
184399;0.998676
184499;0.998708
184599;0.998686
184699;0.998726
184799;0.998737
184899;0.998756
184999;0.998756
185099;0.998807
185199;0.998822
185299;0.998828
185399;0.998815
185499;0.998864
185599;0.998859
185699;0.998859
185799;0.998839
185899;0.998784
185999;0.998825
186099;0.998822
186199;0.998809
186299;0.998786
186399;0.998745
186499;0.998736
186599;0.998681
186699;0.998696
186799;0.998677
186899;0.998737
186999;0.998697
187099;0.998688
187199;0.998637
187299;0.99866
187399;0.998614
187499;0.99859
187599;0.99857
187699;0.998561
187799;0.998575
187899;0.9986
187999;0.998607
188099;0.998583
188199;0.99859
188299;0.998609
188399;0.998615
188499;0.998621
188599;0.998644
188699;0.998613
188799;0.998627
188899;0.998618
188999;0.998618
189099;0.998627
189199;0.998562
189299;0.998612
189399;0.998604
189499;0.998616
189599;0.998622
189699;0.998633
189799;0.998651
189899;0.998651
189999;0.99869
190099;0.998707
190199;0.998724
190299;0.998691
190399;0.998728
190499;0.998675
190599;0.998723
190699;0.998703
190799;0.998698
190899;0.998696
190999;0.99864
191099;0.998622
191199;0.998605
191299;0.998575
191399;0.998588
191499;0.99861
191599;0.998601
191699;0.998586
191799;0.998591
191899;0.998586
191999;0.99859
192099;0.998585
192199;0.998561
192299;0.99854
192399;0.998515
192499;0.99851
192599;0.998492
192699;0.998496
192799;0.998519
192899;0.998532
192999;0.998573
193099;0.998547
193199;0.998491
193299;0.998406
193399;0.998441
193499;0.998441
193599;0.998451
193699;0.998461
193799;0.998448
193899;0.99848
193999;0.998497
194099;0.998532
194199;0.998524
194299;0.998535
194399;0.998509
194499;0.998501
194599;0.998529
194699;0.99851
194799;0.998501
194899;0.998495
194999;0.9985
195099;0.998506
195199;0.998502
195299;0.998502
195399;0.99847
195499;0.998497
195599;0.998521
195699;0.998482
195799;0.998474
195899;0.998513
195999;0.998498
196099;0.998491
196199;0.998491
196299;0.998471
196399;0.998451
196499;0.998416
196599;0.998414
196699;0.998431
196799;0.998405
196899;0.998383
196999;0.998365
197099;0.998338
197199;0.998342
197299;0.998346
197399;0.998364
197499;0.998341
197599;0.998375
197699;0.998395
197799;0.998381
197899;0.99838
197999;0.998383
198099;0.998395
198199;0.998408
198299;0.998414
198399;0.998405
198499;0.998444
198599;0.998424
198699;0.998442
198799;0.998454
198899;0.998444
198999;0.998459
199099;0.99846
199199;0.998468
199299;0.998458
199399;0.998447
199499;0.998455
199599;0.998443
199699;0.998432
199799;0.998425
199899;0.998374
199999;0.998409
200099;0.998408
200199;0.99844
200299;0.998444
200399;0.998455
200499;0.998457
200599;0.998494
200699;0.998499
200799;0.998512
200899;0.998523
200999;0.998516
201099;0.998531
201199;0.998524
201299;0.998506
201399;0.998543
201499;0.998534
201599;0.998525
201699;0.998529
201799;0.998531
201899;0.998507
201999;0.998493
202099;0.998481
202199;0.998467
202299;0.998417
202399;0.998415
202499;0.998458
202599;0.998436
202699;0.998435
202799;0.998434
202899;0.99843
202999;0.998403
203099;0.998411
203199;0.998411
203299;0.99838
203399;0.99838
203499;0.998362
203599;0.998367
203699;0.998367
203799;0.998327
203899;0.998306
203999;0.998313
204099;0.998331
204199;0.998349
204299;0.998399
204399;0.99839
204499;0.998384
204599;0.998405
204699;0.998409
204799;0.998422
204899;0.998418
204999;0.998377
205099;0.998362
205199;0.998374
205299;0.998369
205399;0.998395
205499;0.998367
205599;0.998383
205699;0.998379
205799;0.998391
205899;0.99843
205999;0.998462
206099;0.998474
206199;0.998488
206299;0.998472
206399;0.998446
206499;0.99842
206599;0.998412
206699;0.998383
206799;0.998379
206899;0.99835
206999;0.99833
207099;0.998332
207199;0.998313
207299;0.998314
207399;0.998309
207499;0.998289
207599;0.998287
207699;0.99831
207799;0.998311
207899;0.998292
207999;0.998314
208099;0.998333
208199;0.998316
208299;0.998293
208399;0.998288
208499;0.998272
208599;0.998252
208699;0.998238
208799;0.998248
208899;0.998265
208999;0.998309
209099;0.998316
209199;0.998258
209299;0.998253
209399;0.998297
209499;0.998296
209599;0.998282
209699;0.998239
209799;0.99825
209899;0.99824
209999;0.998273
210099;0.998273
210199;0.998287
210299;0.998255
210399;0.998248
210499;0.998208
210599;0.998205
210699;0.998207
210799;0.998224
210899;0.998199
210999;0.998211
211099;0.998268
211199;0.998286
211299;0.998321
211399;0.998297
211499;0.998274
211599;0.998313
211699;0.998329
211799;0.998339
211899;0.998323
211999;0.998301
212099;0.998321
212199;0.998341
212299;0.998356
212399;0.998352
212499;0.998352
212599;0.998349
212699;0.998341
212799;0.998322
212899;0.998324
212999;0.998331
213099;0.998345
213199;0.998368
213299;0.998392
213399;0.998444
213499;0.998432
213599;0.998463
213699;0.99848
213799;0.998446
213899;0.998458
213999;0.998453
214099;0.998478
214199;0.998518
214299;0.998449
214399;0.998429
214499;0.998452
214599;0.99845
214699;0.998485
214799;0.99849
214899;0.998505
214999;0.998501
215099;0.998536
215199;0.998522
215299;0.998477
215399;0.99848
215499;0.998477
215599;0.998478
215699;0.998472
215799;0.998475
215899;0.998468
215999;0.998476
216099;0.998469
216199;0.998489
216299;0.998463
216399;0.998451
216499;0.998412
216599;0.99842
216699;0.998414
216799;0.998411
216899;0.998425
216999;0.998421
217099;0.998404
217199;0.99837
217299;0.998349
217399;0.998373
217499;0.99835
217599;0.998365
217699;0.998333
217799;0.99832
217899;0.998299
217999;0.998303
218099;0.99835
218199;0.998344
218299;0.998321
218399;0.998328
218499;0.998285
218599;0.998315
218699;0.9983
218799;0.998313
218899;0.998292
218999;0.998293
219099;0.998313
219199;0.998297
219299;0.998319
219399;0.998343
219499;0.998371
219599;0.998366
219699;0.998394
219799;0.998368
219899;0.998369
219999;0.998367
220099;0.998398
220199;0.998367
220299;0.998363
220399;0.998385
220499;0.998385
220599;0.99843
220699;0.998469
220799;0.998503
220899;0.998526
220999;0.998518
221099;0.998488
221199;0.998495
221299;0.99852
221399;0.998511
221499;0.998538
221599;0.998549
221699;0.998553
221799;0.998554
221899;0.998538
221999;0.998547
222099;0.998524
222199;0.998515
222299;0.998522
222399;0.998536
222499;0.998508
222599;0.99856
222699;0.998542
222799;0.998558
222899;0.998535
222999;0.998548
223099;0.998549
223199;0.998526
223299;0.998501
223399;0.998501
223499;0.998467
223599;0.998472
223699;0.998476
223799;0.998462
223899;0.998465
223999;0.998482
224099;0.998476
224199;0.998471
224299;0.998479
224399;0.998487
224499;0.998497
224599;0.998494
224699;0.998469
224799;0.998462
224899;0.998469
224999;0.998496
225099;0.998455
225199;0.998478
225299;0.998472
225399;0.998522
225499;0.998529
225599;0.998537
225699;0.998552
225799;0.998557
225899;0.998544
225999;0.998563
226099;0.998544
226199;0.998539
226299;0.998537
226399;0.998543
226499;0.998561
226599;0.998523
226699;0.998548
226799;0.998535
226899;0.998528
226999;0.998546
227099;0.998531
227199;0.998514
227299;0.998532
227399;0.998537
227499;0.998533
227599;0.998529
227699;0.998534
227799;0.998546
227899;0.998521
227999;0.998583
228099;0.998609
228199;0.998611
228299;0.99863
228399;0.998639
228499;0.998656
228599;0.998654
228699;0.998674
228799;0.998674
228899;0.998693
228999;0.998674
229099;0.99866
229199;0.998689
229299;0.998691
229399;0.998711
229499;0.998725
229599;0.998764
229699;0.998789
229799;0.998812
229899;0.998837
229999;0.998829
230099;0.998818
230199;0.998843
230299;0.998835
230399;0.998863
230499;0.998862
230599;0.998844
230699;0.998821
230799;0.99883
230899;0.998816
230999;0.998775
231099;0.998788
231199;0.998816
231299;0.998812
231399;0.998835
231499;0.998845
231599;0.998815
231699;0.998833
231799;0.998819
231899;0.998783
231999;0.998744
232099;0.998761
232199;0.998752
232299;0.998723
232399;0.998739
232499;0.998747
232599;0.998722
232699;0.998714
232799;0.998694
232899;0.998722
232999;0.998753
233099;0.998758
233199;0.998775
233299;0.998797
233399;0.998782
233499;0.998784
233599;0.998755
233699;0.998738
233799;0.998766
233899;0.998774
233999;0.99877
234099;0.998801
234199;0.998813
234299;0.99881
234399;0.998815
234499;0.998795
234599;0.998821
234699;0.998793
234799;0.998781
234899;0.99879
234999;0.998789
235099;0.998789
235199;0.998772
235299;0.99874
235399;0.998752
235499;0.9988
235599;0.998816
235699;0.998805
235799;0.998822
235899;0.998803
235999;0.9988
236099;0.998795
236199;0.998822
236299;0.998843
236399;0.99884
236499;0.998829
236599;0.99885
236699;0.99886
236799;0.998861
236899;0.9989
236999;0.998897
237099;0.998869
237199;0.998826
237299;0.998827
237399;0.998826
237499;0.998792
237599;0.998808
237699;0.998802
237799;0.998791
237899;0.998811
237999;0.998804
238099;0.998812
238199;0.998768
238299;0.998771
238399;0.998758
238499;0.998763
238599;0.998766
238699;0.998743
238799;0.998727
238899;0.998743
238999;0.998775
239099;0.998802
239199;0.9988
239299;0.998791
239399;0.998787
239499;0.99874
239599;0.998739
239699;0.998697
239799;0.998676
239899;0.998675
239999;0.998645
240099;0.998653
240199;0.998651
240299;0.998647
240399;0.998622
240499;0.998622
240599;0.998628
240699;0.998645
240799;0.998626
240899;0.998632
240999;0.998636
241099;0.998616
241199;0.998611
241299;0.998619
241399;0.998612
241499;0.998594
241599;0.998582
241699;0.998603
241799;0.998587
241899;0.998572
241999;0.998549
242099;0.99856
242199;0.998554
242299;0.99856
242399;0.99858
242499;0.998616
242599;0.99859
242699;0.998605
242799;0.99862
242899;0.998615
242999;0.998632
243099;0.998626
243199;0.998618
243299;0.998615
243399;0.998627
243499;0.998628
243599;0.998659
243699;0.998649
243799;0.998653
243899;0.998603
243999;0.998603
244099;0.998593
244199;0.998617
244299;0.998573
244399;0.998581
244499;0.998562
244599;0.998568
244699;0.998569
244799;0.998586
244899;0.99854
244999;0.998558
245099;0.99852
245199;0.99852
245299;0.998491
245399;0.998481
245499;0.998504
245599;0.998493
245699;0.998455
245799;0.998452
245899;0.998459
245999;0.998432
246099;0.998447
246199;0.998444
246299;0.998442
246399;0.99843
246499;0.998443
246599;0.998438
246699;0.998422
246799;0.998451
246899;0.998457
246999;0.99844
247099;0.998385
247199;0.998346
247299;0.998342
247399;0.998337
247499;0.998345
247599;0.998379
247699;0.998378
247799;0.998387
247899;0.998387
247999;0.998385
248099;0.998391
248199;0.998385
248299;0.998363
248399;0.998317
248499;0.998327
248599;0.998359
248699;0.998363
248799;0.998391
248899;0.998381
248999;0.998384
249099;0.99838
249199;0.998372
249299;0.998373
249399;0.998372
249499;0.998348
249599;0.998344
249699;0.998359
249799;0.998353
249899;0.998367
249999;0.998356
250099;0.998305
250199;0.998287
250299;0.998305
250399;0.998323
250499;0.998316
250599;0.998332
250699;0.998313
250799;0.998298
250899;0.998289
250999;0.998277
251099;0.998306
251199;0.998336
251299;0.998333
251399;0.998322
251499;0.998325
251599;0.998364
251699;0.998349
251799;0.998318
251899;0.998364
251999;0.998324
252099;0.998324
252199;0.998345
252299;0.99836
252399;0.998382
252499;0.998384
252599;0.998364
252699;0.998328
252799;0.998327
252899;0.998307
252999;0.998299
253099;0.998308
253199;0.998328
253299;0.998347
253399;0.998343
253499;0.998364
253599;0.99836
253699;0.998381
253799;0.998389
253899;0.99837
253999;0.998358
254099;0.99834
254199;0.99838
254299;0.998359
254399;0.998365
254499;0.998365
254599;0.998382
254699;0.998371
254799;0.998368
254899;0.998388
254999;0.998367
255099;0.998376
255199;0.998389
255299;0.998405
255399;0.998383
255499;0.998378
255599;0.998423
255699;0.998406
255799;0.99843
255899;0.998437
255999;0.998488
256099;0.998463
256199;0.998459
256299;0.998482
256399;0.998462
256499;0.998465
256599;0.998483
256699;0.998463
256799;0.998461
256899;0.998489
256999;0.998534
257099;0.998521
257199;0.998515
257299;0.998498
257399;0.99851
257499;0.998504
257599;0.998525
257699;0.998525
257799;0.998554
257899;0.998539
257999;0.998544
258099;0.998541
258199;0.998576
258299;0.998566
258399;0.998581
258499;0.998565
258599;0.998545
258699;0.99854
258799;0.998568
258899;0.998536
258999;0.998527
259099;0.998526
259199;0.998534
259299;0.998527
259399;0.998523
259499;0.998501
259599;0.998474
259699;0.998502
259799;0.998494
259899;0.998508
259999;0.998497
260099;0.998525
260199;0.998481
260299;0.998478
260399;0.998459
260499;0.99844
260599;0.998434
260699;0.998423
260799;0.998416
260899;0.998399
260999;0.998407
261099;0.998397
261199;0.99837
261299;0.998382
261399;0.998418
261499;0.99841
261599;0.998395
261699;0.998416
261799;0.998431
261899;0.998422
261999;0.998404
262099;0.99843
262199;0.998422
262299;0.998414
262399;0.998415
262499;0.998416
262599;0.9984
262699;0.998381
262799;0.998384
262899;0.998374
262999;0.998379
263099;0.998352
263199;0.998324
263299;0.998322
263399;0.99831
263499;0.998341
263599;0.998325
263699;0.9983
263799;0.99831
263899;0.998297
263999;0.998321
264099;0.998299
264199;0.998301
264299;0.998293
264399;0.998323
264499;0.998331
264599;0.998304
264699;0.99831
264799;0.998303
264899;0.998267
264999;0.998276
265099;0.998282
265199;0.998271
265299;0.998284
265399;0.998321
265499;0.998332
265599;0.99833
265699;0.998358
265799;0.998339
265899;0.998323
265999;0.998313
266099;0.998255
266199;0.998251
266299;0.998238
266399;0.998204
266499;0.998208
266599;0.998221
266699;0.998204
266799;0.998215
266899;0.998183
266999;0.998176
267099;0.998174
267199;0.99816
267299;0.998152
267399;0.998137
267499;0.998134
267599;0.998084
267699;0.998081
267799;0.998057
267899;0.998085
267999;0.99807
268099;0.998082
268199;0.998065
268299;0.99806
268399;0.998055
268499;0.99806
268599;0.998028
268699;0.998038
268799;0.998039
268899;0.998047
268999;0.998076
269099;0.998053
269199;0.998036
269299;0.998041
269399;0.998028
269499;0.998045
269599;0.998055
269699;0.998056
269799;0.998037
269899;0.99803
269999;0.998054
270099;0.99811
270199;0.998117
270299;0.998097
270399;0.998122
270499;0.998114
270599;0.99812
270699;0.998114
270799;0.998093
270899;0.998094
270999;0.998123
271099;0.998149
271199;0.998149
271299;0.998148
271399;0.998131
271499;0.998141
271599;0.998167
271699;0.998135
271799;0.998112
271899;0.998109
271999;0.998105
272099;0.998088
272199;0.998081
272299;0.998086
272399;0.998064
272499;0.998066
272599;0.998049
272699;0.99803
272799;0.998007
272899;0.998005
272999;0.997991
273099;0.998017
273199;0.99802
273299;0.998012
273399;0.997999
273499;0.998005
273599;0.997989
273699;0.997972
273799;0.99795
273899;0.997949
273999;0.997978
274099;0.997961
274199;0.997926
274299;0.997926
274399;0.997903
274499;0.997904
274599;0.997894
274699;0.997879
274799;0.997858
274899;0.997867
274999;0.997873
275099;0.997864
275199;0.997825
275299;0.99783
275399;0.997822
275499;0.997817
275599;0.997789
275699;0.997799
275799;0.997765
275899;0.997768
275999;0.997732
276099;0.997722
276199;0.997724
276299;0.997735
276399;0.997733
276499;0.997751
276599;0.997746
276699;0.997752
276799;0.997759
276899;0.997748
276999;0.997771
277099;0.997768
277199;0.997788
277299;0.99779
277399;0.997785
277499;0.997769
277599;0.997743
277699;0.997755
277799;0.997753
277899;0.997727
277999;0.997729
278099;0.997733
278199;0.997732
278299;0.997708
278399;0.997694
278499;0.997704
278599;0.997731
278699;0.997709
278799;0.997692
278899;0.997705
278999;0.997716
279099;0.997708
279199;0.997708
279299;0.997734
279399;0.997745
279499;0.997724
279599;0.997716
279699;0.997737
279799;0.997724
279899;0.997735
279999;0.997749
280099;0.997769
280199;0.997775
280299;0.997764
280399;0.997814
280499;0.997791
280599;0.997739
280699;0.997766
280799;0.997771
280899;0.997787
280999;0.997786
281099;0.997793
281199;0.99781
281299;0.997798
281399;0.997787
281499;0.997813
281599;0.99785
281699;0.997827
281799;0.997868
281899;0.997862
281999;0.997879
282099;0.997881
282199;0.997893
282299;0.997915
282399;0.997913
282499;0.997936
282599;0.997943
282699;0.99791
282799;0.997906
282899;0.997924
282999;0.997931
283099;0.997904
283199;0.997921
283299;0.997917
283399;0.997897
283499;0.99787
283599;0.997853
283699;0.997855
283799;0.997886
283899;0.997896
283999;0.997913
284099;0.99791
284199;0.997867
284299;0.997871
284399;0.997847
284499;0.99785
284599;0.997854
284699;0.997855
284799;0.997858
284899;0.997823
284999;0.997824
285099;0.997831
285199;0.997817
285299;0.99779
285399;0.99782
285499;0.997856
285599;0.997875
285699;0.997842
285799;0.997811
285899;0.997791
285999;0.997771
286099;0.997729
286199;0.997732
286299;0.997727
286399;0.997739
286499;0.997749
286599;0.997754
286699;0.997732
286799;0.997742
286899;0.997731
286999;0.997712
287099;0.9977
287199;0.997673
287299;0.997692
287399;0.997682
287499;0.997669
287599;0.997717
287699;0.997728
287799;0.997718
287899;0.997713
287999;0.997694
288099;0.997682
288199;0.9977
288299;0.997726
288399;0.997718
288499;0.997734
288599;0.997754
288699;0.997784
288799;0.997763
288899;0.997765
288999;0.997762
289099;0.997763
289199;0.997764
289299;0.997766
289399;0.997763
289499;0.997764
289599;0.99775
289699;0.997732
289799;0.997722
289899;0.997721
289999;0.997722
290099;0.997736
290199;0.997729
