# DISTANCE:     AVE_GOFR:        ERROR:
           6     18.5136   0.0484854
           6      18.711    0.048506
           6      18.904   0.0485149
           6     19.0949   0.0485166
           6     19.2829   0.0485097
           6     19.4732   0.0485035
           6      19.658    0.048485
           6     19.8402    0.048459
           6     20.0203    0.048427
           6     20.1973   0.0483874
           6     20.3721   0.0483417
           6     20.5451   0.0482908
           6      20.713   0.0482308
           6     20.8759   0.0481622
           6      21.042   0.0480946
           6     21.2054   0.0480215
           6     21.3674   0.0479442
           6     21.5258   0.0478607
           6     21.6838   0.0477745
           6     21.8384   0.0476826
           6     21.9924   0.0475879
           6     22.1479   0.0474919
           6     22.3002   0.0473908
           6     22.4504   0.0472858
           6     22.6013   0.0471789
           6      22.753   0.0470701
           6     22.9049   0.0469591
           6      23.052   0.0468424
           6     23.1988   0.0467232
           6     23.3485   0.0466032
           6      23.497   0.0464802
           6     23.6446   0.0463541
           7           0           0
           7           0           0
           7           0           0
           7           0           0
           7           0           0
