# DISTANCE:     AVE_GOFR:        ERROR:
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6           0           0
           6 7.08561e-05 2.12036e-06
           6  0.00177495 5.10282e-05
           6   0.0055931 0.000124891
           6   0.0171188 0.000366028
           6   0.0468852 0.000960647
           6    0.112328  0.00217495
           6    0.237361   0.0043132
           6    0.450037  0.00765856
           6    0.772123   0.0122576
           6     1.20458   0.0177403
           6     1.75154   0.0240145
           6     2.40606   0.0308221
           6     3.15555   0.0379052
           6     3.94943    0.044482
           6     4.76457   0.0504449
           6     5.57085   0.0556082
           6     6.34871   0.0599591
           6     7.06537   0.0633568
           6     7.71508   0.0659605
           6     8.28335    0.067827
           6     8.77652   0.0691487
           6     9.17966    0.069966
           6     9.51913    0.070501
           6     9.78798   0.0707961
           6     10.0021   0.0709528
           6     10.1666    0.071019
           6     10.2939   0.0710392
           6     10.3891   0.0710342
           6     10.4593   0.0710191
           6     10.5093   0.0710017
           6     10.5459   0.0709858
           6     10.5689   0.0709738
           6     10.5864    0.070964
           6     10.5983   0.0709568
           6     10.6078    0.070951
           6     10.6152   0.0709464
           6     10.6218   0.0709422
           6     10.6287   0.0709379
           6     10.6385   0.0709319
           6     10.6504   0.0709247
           6      10.666   0.0709158
           6     10.6877    0.070904
           6     10.7145   0.0708904
           6     10.7519   0.0708738
           6     10.7985   0.0708557
           6     10.8558   0.0708371
           6     10.9236   0.0708194
           6     11.0085   0.0708061
           6     11.1035   0.0707967
           6     11.2144   0.0707962
           6     11.3402   0.0708066
           6     11.4777   0.0708271
           6      11.625   0.0708568
           6     11.7813   0.0708958
           6     11.9401   0.0709363
           6     12.0985   0.0709747
           6     12.2556   0.0710099
           6     12.4067   0.0710365
           6     12.5477   0.0710509
           6     12.6758   0.0710526
           6     12.7909   0.0710436
           6     12.8897   0.0710251
           6     12.9755   0.0710014
           6      13.046   0.0709748
           6     13.1075   0.0709478
           6     13.1555   0.0709224
           6     13.1954   0.0708992
           6     13.2296   0.0708779
           6     13.2611   0.0708577
           6     13.2944   0.0708367
           6     13.3322   0.0708138
           6      13.381   0.0707875
           6     13.4436    0.070759
           6     13.5271   0.0707317
           6     13.6386   0.0707145
           6     13.7807   0.0707191
           6     13.9593   0.0707643
           6     14.1823   0.0708811
           6     14.4446    0.071079
           6     14.7565   0.0714061
           6     15.1087   0.0718548
           6     15.4977   0.0724274
           6     15.9193    0.073117
           6     16.3608    0.073874
           6     16.8111   0.0746504
           6     17.2606   0.0754031
           6     17.6949   0.0760726
